mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,delta2_21,delta2_22,delta2_23,delta2_24,delta2_25,delta2_26,delta2_27,delta2_28,delta2_29,delta2_30,Emotion
-704.2099,68.66313,-4.764898,5.859573,-0.57766753,1.5269651,-9.91224,2.6802995,-13.683836,-2.6061208,-6.6145697,-2.1728072,-5.583249,-4.2331996,-6.2422147,-1.0846759,-1.0806482,-4.8687997,-4.328999,-3.16231,-4.345436,-2.371885,-5.5127196,-2.4557168,-1.835637,-3.395977,-2.005549,-2.337004,1.1898067,-0.24564382,0.04793694,0.05688836,0.033976275,0.017142564,0.013300856,0.014294048,0.010428564,0.0020897915,-0.003545715,-0.0030245306,-0.0002981572,-0.0010654127,-0.0061642467,-0.011271898,-0.012124905,-0.00880886,-0.004371553,-0.00040606645,0.0037298952,0.0073242965,0.0071613654,0.0019682397,-0.004222691,-0.005948139,-0.0026958326,0.00092185446,0.001168712,-0.00051986484,0.00030887668,0.00568816,-0.019595517,-0.018089622,-0.00010685789,0.007900072,0.0025435092,-0.004183792,-0.0028218783,0.0034215932,0.0057773576,0.0010233098,-0.005989897,-0.008385614,-0.0046236343,0.00051389687,0.002494233,0.0023375626,0.0030899653,0.0039009666,0.0019913907,-0.0014359886,-0.0023945621,-0.0005300167,0.0002544028,-0.00235521,-0.0060319174,-0.0068019386,-0.003179921,0.0022125836,0.0044049374,0.0009549176,4
-757.4828,56.08605,-2.3829663,18.088718,-5.322392,6.189906,-11.356442,1.3633319,-15.019311,-0.7598328,-8.953939,-3.0893128,-5.9249206,-1.634551,-6.1478944,-4.4300437,-3.1009572,-1.1258819,-5.798583,-1.9917277,-6.002489,-0.1621831,-5.9368114,-5.03682,-3.0318918,-3.6644135,-5.0508113,-2.9997797,-4.308856,-1.5658532,0.121214636,-0.03875618,0.05840337,0.014069654,-0.020768289,0.027035307,-0.04926407,0.03933953,-0.046595056,0.016322965,-0.009624892,-0.005084069,0.005545749,-0.004142977,0.0010856526,-0.0011776428,-0.007180131,-0.0153755015,-0.0048561497,-0.012856763,-0.008639622,-0.012566612,-0.0065843044,-0.010522481,-0.0011505538,-0.0020824336,-0.0013781479,-0.005130023,-0.0040248656,-0.0015463644,0.038180448,-0.0099958945,0.009900446,0.0002639208,-0.010825315,0.006709443,-0.012705683,0.006409608,-0.007620968,0.006396856,0.001350213,0.0067779706,0.008226052,0.0085487235,0.006760123,0.005774107,0.0019727503,-0.00026267016,0.0053534615,0.0038263148,-9.95551e-05,5.943618e-05,0.0027817416,0.00094285875,0.0021213472,-0.0019978564,-0.0020574739,-0.004197957,-0.0072324863,-0.007050033,2
-601.84467,59.642597,-11.836122,6.6756134,-3.221613,8.848727,-13.970436,-4.00658,-10.836647,-7.8101788,-9.383965,-1.7171755,-3.9532106,-8.491812,-1.7113578,-2.49631,-5.417393,1.3878363,-8.025923,-4.510363,-3.7925181,-2.7236955,-5.7249618,-2.8423574,-4.156877,-2.5997531,-5.2173014,-3.929726,-2.7644966,-3.0453475,0.0019984597,0.002825501,0.0028231703,0.002819325,0.0028139963,0.0028073473,0.0027994972,0.002790534,0.002780669,0.0027700895,0.0027589276,0.0027474652,0.0027358064,0.0027242075,0.00271286,0.002701928,0.002691502,0.0026819315,0.0026731153,0.0026652406,0.0026583534,0.0026524474,0.0026475901,0.0026436527,0.0026405985,0.002638271,0.0026365384,0.0026352075,0.002634033,0.002632742,0.0027633205,0.0039043028,0.0038938355,0.0038763948,0.003852162,0.0038211308,0.003783548,0.0037395516,0.003689378,0.0036331925,0.0035713254,0.0035040395,0.0034316622,0.0033544742,0.0032728761,0.0031872026,0.0030978776,0.0030051528,0.0029095653,0.0028114642,0.002711261,0.002609338,0.0025061131,0.0024019794,0.0022973286,0.0021925292,0.002087958,0.0019839657,0.0018809062,0.001779053,6
-681.591,67.318214,-7.743148,5.2370734,-4.353647,-2.2670615,-10.604788,-0.50729465,-13.94234,-7.3390255,-8.749907,-2.0325193,-4.655592,-6.0710764,-7.687963,0.47083297,-4.039588,-4.903529,-4.6747427,-4.03371,-2.810482,-5.380526,-2.1825435,-1.0343764,-3.3459647,-1.4461147,-3.5457056,-3.303263,-1.894734,-1.2081648,0.008526081,0.011657435,0.010411797,0.008201907,0.005153135,0.0019690788,-0.0007266707,-0.003415195,-0.0070265094,-0.010977797,-0.012990207,-0.011532446,-0.0077434257,-0.0043509384,-0.0030415698,-0.0030957002,-0.0023338646,0.00044562467,0.0036893385,0.0043253754,0.0013808568,-0.002358355,-0.0032345988,-0.00070668577,0.0024831528,0.0036031152,0.002427232,0.00085785333,0.00094909203,0.0030418707,-0.00773024,-0.0091859745,-0.0053864834,-0.0021324935,-0.00046749378,0.00046418136,0.0019188669,0.0044812886,0.0077214814,0.0101497425,0.01008616,0.0072380356,0.003149782,-0.00013216784,-0.0016337772,-0.0020036197,-0.0029676694,-0.00566603,-0.0088177975,-0.00933132,-0.0058429977,-0.0009708328,0.0012536892,-0.00020869785,-0.002675508,-0.0029887594,-0.00046716348,0.0029455798,0.004509965,0.0030139554,2
-668.819,59.644188,0.848603,12.743795,0.27097437,9.185006,-11.956174,-4.904626,-12.874045,-7.8666973,-5.2430983,-5.2688794,-6.252794,-2.8053532,-2.365931,-1.9065604,-5.632192,-1.7351197,-4.485306,-5.2121263,-3.3828673,-4.2271643,-4.095698,-5.1789384,-8.073642,-5.2603283,-2.2916553,-5.1314516,-5.499286,-4.2148476,0.014580062,0.019692805,0.01677127,0.01180498,0.005440289,-0.0010022691,-0.006214063,-0.009450231,-0.010421045,-0.008943964,-0.005047785,0.0005462358,0.0063380934,0.010732776,0.012890872,0.012903746,0.011269658,0.008420413,0.0047914693,0.0010813159,-0.0018962323,-0.0037126788,-0.004543024,-0.0047818576,-0.004517277,-0.0035001223,-0.0015991955,0.00086629676,0.003311829,0.005304012,-0.0053375587,-0.007072757,-0.0058876453,-0.004512169,-0.0033321274,-0.002400445,-0.001593983,-0.00087196473,-0.00031220543,6.301583e-05,0.00035976135,0.00061880355,0.0006058912,-4.8171612e-05,-0.0014073169,-0.0029853832,-0.004049206,-0.004191971,-0.0035631387,-0.0025566132,-0.0014104856,-0.00020951299,0.0008340189,0.0013565016,0.0012251864,0.0008183896,0.00072042964,0.0010998503,0.0015173213,0.0014193215,6
-599.36346,62.765343,2.0099838,7.116472,4.399316,14.642011,-7.5145164,3.787996,-14.491245,-2.3123608,-11.167802,-2.0831363,-3.5205686,-3.0610454,-4.2880383,1.3689108,-1.3736087,-1.2781165,0.33867404,-2.9127614,-3.5350122,0.0102069685,-2.3214455,-3.3645089,-2.1887612,-2.1682458,-1.1110839,-3.176379,-2.2224066,-3.0298858,-0.0031308713,-0.004423473,-0.004409966,-0.004387596,-0.0043563065,-0.0043162783,-0.0042675864,-0.004210379,-0.0041448446,-0.0040712357,-0.003989759,-0.0039007482,-0.0038045126,-0.003701438,-0.0035919521,-0.003476498,-0.0033556249,-0.003229802,-0.0030996941,-0.0029659013,-0.0028290956,-0.0026899674,-0.0025492336,-0.0024076325,-0.0022659407,-0.0021248744,-0.0019852442,-0.0018477751,-0.0017132098,-0.0015822467,-0.0042878026,-0.006055075,-0.006028296,-0.005983866,-0.005921892,-0.005842792,-0.005746896,-0.0056347353,-0.0055068512,-0.005363896,-0.0052066036,-0.0050357995,-0.004852374,-0.0046572867,-0.0044515766,-0.0042363415,-0.004012723,-0.0037819976,-0.0035453606,-0.00330412,-0.0030596287,-0.0028132142,-0.0025662417,-0.0023200621,-0.0020760386,-0.0018354775,-0.0015996986,-0.0013699256,-0.0011473687,-0.00093315606,4
-712.5407,64.41154,7.0452228,16.020058,-2.8547306,10.409758,-7.6774077,5.5762873,-10.032923,-7.3453097,-1.8519363,-6.197098,-2.5842822,-4.0074854,-6.4073186,-1.770182,-3.9251018,-2.2187333,-7.617391,-1.8802598,-6.4831553,-5.873811,-4.6173563,-5.3602962,-4.296065,-5.782194,-5.1724844,-5.096179,-4.4992876,-4.5568986,-0.0013700838,-0.0013507673,-0.00020499139,0.00030053497,-0.00036123605,-0.001493867,-0.0019089401,-0.0011712912,-5.2421714e-05,0.0002806293,-0.00051244505,-0.0015927819,-0.0018249591,-0.00096524064,8.880712e-05,0.00024292727,-0.00064989337,-0.0016426007,-0.0016909678,-0.0007436716,0.00021256914,0.0001912937,-0.0007655879,-0.0016417169,-0.0015152913,-0.0005178057,0.00031477935,0.00013089029,-0.0008532014,-0.0015919528,-0.0023652064,-0.0023415294,-0.0003839769,0.00047585976,-0.00065952446,-0.0025934353,-0.0032944058,-0.0020280704,-0.00012239035,0.0004316895,-0.00093164,-0.002768143,-0.0031466347,-0.0016725204,0.00011028226,0.00034823274,-0.001182263,-0.0028555542,-0.002912039,-0.0012962908,0.0003030881,0.00023457731,-0.0013945994,-0.0028521444,-0.0026067842,-0.0009204882,0.00044984507,0.000102815735,-0.0015551038,-0.0027611877,2
-523.6133,73.2829,-3.0972393,3.879471,-1.8099672,6.18354,-10.376379,0.42625824,-16.32206,-6.504487,-3.5968273,-1.6193817,-5.728049,-2.868862,1.7430439,-3.7847745,-4.695466,0.010392723,-3.8906994,-3.692993,-5.661392,-3.5609093,-3.2383468,-6.540866,-3.9811268,-1.7652684,-3.5730345,-4.046436,-4.704652,-2.3838534,0.0058118743,0.007866757,0.0071009942,0.0065237572,0.0064820275,0.006757569,0.006803771,0.0062990147,0.005480513,0.0049350006,0.0050455406,0.0056252293,0.006089162,0.0059997346,0.0054633175,0.005001266,0.005023924,0.0054173293,0.005641323,0.0052452628,0.0043053734,0.0033640943,0.0029298249,0.0030157715,0.0031567616,0.0028819998,0.0021856194,0.0015417546,0.001451235,0.0019565762,-0.002487118,-0.0035333904,-0.0035487446,-0.0034953,-0.0033344873,-0.0030972175,-0.0028621752,-0.002691205,-0.002579352,-0.0024648702,-0.0022909143,-0.0020630343,-0.0018494345,-0.0017221499,-0.0016920257,-0.0016975282,-0.001659726,-0.0015543511,-0.0014341413,-0.0013792104,-0.0014192236,-0.0015000779,-0.0015284341,-0.0014552175,-0.0013212991,-0.0012208319,-0.00121448,-0.0012734664,-0.0013088372,-0.0012609935,5
-540.59265,49.715042,-26.446306,3.6623938,-12.102178,2.458594,-20.700478,-0.7434186,-10.310308,-9.568426,-1.6525205,-1.2484976,-10.573199,-5.9900966,-0.2648026,5.0495167,4.1336803,10.984361,5.078791,7.73545,6.0741463,0.0297335,-2.9434812,-2.7644892,0.71937555,0.24495076,-2.158664,0.19863914,-2.5867271,-2.7973583,0.0,1.9217618e-08,9.608809e-09,0.0,-1.9217618e-08,-7.206607e-09,4.8044044e-09,-4.8044044e-09,-9.608809e-09,0.0,4.8044044e-09,9.608809e-09,2.4022022e-09,2.4022022e-09,4.8044044e-09,-6.005506e-09,-4.8044044e-09,-9.608809e-09,-9.608809e-09,-9.608809e-09,4.8044044e-09,-4.8044044e-09,7.206607e-09,1.8016517e-09,3.6033034e-09,-4.8044044e-09,-2.4022022e-09,4.8044044e-09,-2.4022022e-09,1.2011011e-09,-2.8826427e-08,1.4413214e-08,-6.005506e-09,0.0,0.0,-2.4022022e-09,-3.002753e-09,-3.002753e-09,-4.8044044e-09,-1.8016517e-09,5.10468e-09,-2.4022022e-09,3.6033034e-09,-2.4022022e-09,7.206607e-09,1.2011011e-09,0.0,4.8044044e-09,7.206607e-09,-6.606056e-09,4.203854e-09,0.0,-8.407708e-09,-1.2011011e-09,0.0,-5.404955e-09,-6.0055055e-10,-2.4022022e-09,0.0,3.903579e-09,4
-830.2056,52.859543,-4.4479823,14.679475,-2.964928,7.57343,-6.211558,6.450029,-15.672604,-1.921314,-4.712925,0.8695044,-4.9564304,-0.4240764,-5.389787,2.9702146,-3.9347801,-1.5498662,-7.253371,-1.7694135,-3.6306393,-2.1950476,-5.222925,-3.0259008,-1.9916053,-1.0973223,-3.2997966,-1.6636338,-2.2965298,-1.999753,0.1685048,0.09473896,0.017018933,0.0012782171,-0.0127212275,0.014801137,-0.019216767,-0.026598344,-0.032771796,-0.014455294,-0.018262558,0.0037417987,0.0030224011,-0.011809566,0.021227675,0.016662015,0.008306423,0.018504536,0.013864537,0.001851274,-0.013382477,-0.032677423,-0.020433882,0.01049757,0.013807906,0.0061245314,-0.0005068572,-0.0015298834,-0.017355343,-0.010343215,0.039468523,0.015701089,-0.0008330664,0.011314872,-0.0019649423,-0.004719397,-0.014711788,-0.02977356,-0.019036876,-0.0030324005,0.0026950478,0.012618146,0.0074895,-0.0027667056,-0.008301904,0.0037145352,-0.0035045263,-0.006746253,0.004779015,-0.008184457,0.0041091912,-0.0046453793,-0.0045798095,0.01119328,0.005871937,0.009885483,0.008470293,0.0067400755,-0.01000989,0.0011466299,4
-669.6797,71.74818,-5.980231,14.094295,-0.110778145,10.523895,-0.6203704,-1.316282,-10.107178,-2.3911402,-7.2587404,-0.3500008,2.575237,-5.346377,-0.32512373,3.549629,-6.26358,-1.7103351,1.5934292,-5.121877,-3.9759994,1.0857538,-0.26789415,-3.5299838,0.106589936,-1.3328865,-2.577853,-0.8419596,-1.4000541,-0.6101127,0.0044635274,0.0062818667,0.006190286,0.0060374634,0.0058229524,0.005546466,0.0052080154,0.0048080664,0.0043479255,0.0038295828,0.0032564765,0.0026331432,0.0019655298,0.0012608473,0.00052767905,-0.00022440199,-0.0009849106,-0.001742985,-0.0024873726,-0.003207193,-0.003892211,-0.0045331717,-0.0051222364,-0.0056532016,-0.0061217286,-0.006525627,-0.0068644923,-0.0071400353,-0.0073556313,-0.007516184,-0.009034914,-0.012729057,-0.01258648,-0.012354604,-0.012041632,-0.011658541,-0.011218615,-0.010736765,-0.010228893,-0.009711097,-0.00919913,-0.008707558,-0.008249305,-0.007835036,-0.0074728657,-0.0071680406,-0.0069229063,-0.006736845,-0.00660657,-0.0065263095,-0.006488296,-0.006483148,-0.0065005147,-0.006529506,-0.006559275,-0.006579517,-0.006580956,-0.0065556187,-0.0064971885,-0.0064011114,3
-726.09937,80.70693,3.9902875,12.368483,4.3838105,14.588263,-6.167666,5.7192483,-9.808022,0.58993334,-8.563585,-0.32507005,2.4092119,-0.3906958,0.47793242,-2.069786,-2.7125278,1.141829,0.3312061,-3.1804526,-0.90985787,-2.4273233,2.008527,-1.5150257,-3.9813278,-1.0243895,0.13409667,-2.0903633,-3.2661526,-0.37839293,-0.00014365376,-0.0002030967,-0.00020258807,-0.00020196057,-0.0002010843,-0.00019995925,-0.00019857434,-0.0001969379,-0.00019506371,-0.00019297392,-0.00019061877,-0.00018803141,-0.00018520355,-0.00018216769,-0.00017890793,-0.0001754087,-0.00017167935,-0.00016778448,-0.00016366433,-0.00015934378,-0.00015482695,-0.00015013322,-0.00014524598,-0.0001401846,-0.0001349463,-0.00012956979,-0.00012403018,-0.00011833855,-0.00011250869,-0.00010655997,6.096052e-05,8.612646e-05,8.599378e-05,8.5714586e-05,8.533381e-05,8.486181e-05,8.427198e-05,8.358195e-05,8.27886e-05,8.1898164e-05,8.090821e-05,7.980803e-05,7.8623365e-05,7.731811e-05,7.59377e-05,7.4457086e-05,7.288076e-05,7.1227376e-05,6.948139e-05,6.76473e-05,6.573684e-05,6.3741725e-05,6.1669816e-05,5.9534847e-05,5.73103e-05,5.5031156e-05,5.2682557e-05,5.027142e-05,4.7798087e-05,4.5270852e-05,2
-709.1502,73.92974,-3.0663147,12.856065,0.93934923,9.288365,-8.29533,4.323247,-6.710832,-4.371752,-6.229789,-5.1342993,-6.2619224,-1.4683093,-5.9974318,-6.8985953,-1.4514401,-0.5220613,-7.700763,-7.7445974,-5.7505693,-5.1117454,-3.035619,-5.8769836,-3.742511,-4.000713,-5.8491764,-5.296917,-3.8056726,-3.3969338,0.10752918,0.12321165,0.066920005,0.029183079,0.018990211,0.022894813,0.02895358,0.026418708,0.012789456,-0.0018564508,-0.008647857,-0.0064885304,0.00074506225,0.0042842044,0.0007036087,0.00082393567,0.011599156,0.021520186,0.02089425,0.01697385,0.015596276,0.011154157,0.0033199557,0.0006543457,0.003880757,0.0041531962,-0.002107669,-0.008352133,-0.0073446664,-0.0005183512,-0.013565396,-0.019349774,-0.017385751,-0.01223387,-0.0070601287,-0.0031683925,-0.00091444195,-0.00022753821,0.002401917,0.007087164,0.0077566737,0.003256859,-0.0009545682,-0.0020499462,-0.0012565732,-0.0009758806,-0.0019139393,-0.0004980425,0.0038798412,0.0038856084,-0.0029185142,-0.007641307,-0.0043958225,0.0015665216,0.0029311737,-0.00082821125,-0.004472496,-0.0046947603,-0.00310727,-0.00044874026,2
-538.04,76.0182,-9.852881,12.441103,4.785086,9.567001,-7.590211,0.066234924,-11.414744,-5.3529725,-4.0374045,-6.599299,-5.453976,-3.1476603,-4.311524,-0.60362524,-5.618219,-4.223948,-2.0518873,1.3845772,-2.4656165,-0.7765588,0.67684126,-3.0353127,-0.27616635,-3.2594972,-2.6548493,-2.2418046,-2.354126,-3.0421925,0.03476604,0.045311302,0.03805392,0.032623846,0.027029293,0.017807636,0.0072691664,0.0004956987,-0.0011408933,-0.001213253,-0.0034795664,-0.006905088,-0.007770272,-0.0059217904,-0.004858495,-0.005980076,-0.006569963,-0.004309037,-0.0016685931,-0.0028007051,-0.0061243665,-0.0057612513,-0.0016930599,-0.0005092404,-0.004456246,-0.008406183,-0.008573453,-0.00670706,-0.005513972,-0.004831178,-0.007864099,-0.0074044713,-0.00215383,-0.00014562825,0.0037333292,0.010145307,0.012161377,0.009031983,0.006092205,0.004608945,0.0030149156,0.002145696,0.0029184527,0.003325997,0.0016505545,0.00039262752,0.002025671,0.0031736698,0.0010794153,0.00015104326,0.0020685361,0.0008216611,-0.0038568946,-0.0047134617,-0.0019302347,-0.0015399096,-0.0027408993,-0.002534856,-0.0032872,-0.005665573,5
-530.6462,44.65334,-42.50318,-2.001841,-2.4053183,3.3899329,-23.916296,-0.030693118,-7.696357,-13.1256485,-0.27346686,2.317301,-9.321642,-2.548988,5.5571065,1.540794,2.9548938,12.982752,5.959743,11.269561,11.08627,4.575769,-3.1940737,-9.064947,-5.515433,0.42117155,3.523067,4.306659,-4.357487,-7.460952,0.0006409952,0.0009051026,0.0009006679,0.00089338527,0.0008832338,0.00087040645,0.0008549966,0.0008372144,0.0008172069,0.000795212,0.00077149493,0.00074627774,0.0007198323,0.00069243653,0.0006643944,0.0006359983,0.0006075562,0.0005793348,0.0005516231,0.0005247153,0.00049888465,0.00047435708,0.00045137695,0.0004301255,0.00041083922,0.0003936192,0.0003786376,0.0003659666,0.0003557041,0.00034786257,-0.00014313654,-0.00020232607,-0.0002020673,-0.00020161147,-0.00020094417,-0.0002001074,-0.00019909888,-0.00019792782,-0.00019660009,-0.00019511637,-0.0001934862,-0.00019173254,-0.00018986591,-0.0001878896,-0.00018581624,-0.00018365456,-0.00018143983,-0.00017914036,-0.00017682448,-0.00017445738,-0.00017206925,-0.00016967522,-0.00016727888,-0.00016489305,-0.00016252167,-0.00016017853,-0.00015785806,-0.00015558684,-0.0001533524,-0.00015115934,4
-509.1404,60.154278,-0.25748545,14.084188,0.76780236,9.379083,-4.108402,3.8970776,-0.11990191,0.017442862,-3.5632317,0.17153056,1.6872247,1.8071249,-1.8275707,2.4310398,-2.2294683,3.2215528,0.6502262,-0.8549409,0.3955951,-0.33715934,0.65014035,-0.72767425,-1.0434474,1.9372829,-0.6583864,-1.4053518,-0.2265028,-1.3351543,-0.008546283,-0.023960283,-0.018438382,0.00816412,0.0033552207,-0.005612914,0.0056115533,0.002759642,-4.4602497e-05,0.013228058,0.012861656,0.0072028865,0.008017072,-0.0042261956,-0.01059,-0.00080964254,-0.0064199534,-0.012089106,0.001536424,-0.00090685545,-0.012484483,-0.00086318154,0.004002942,-0.008176315,-0.0034988155,0.0046031647,-0.0025860034,-0.003252643,0.0009035373,-0.0036095784,-0.0022246975,-0.013021464,-0.011111566,0.004844126,-0.0054499116,-0.019147554,-0.015202425,-0.018760052,-0.019784931,-0.008235362,-0.00835721,-0.013494121,-0.012745848,-0.018510966,-0.016353743,-0.0015706621,-0.0015000075,-0.0063536814,-0.0005159936,-0.0069645895,-0.01708403,-0.0059776483,0.001529235,-0.005843249,-0.004243859,-0.0018810497,-0.009780709,-0.009597074,-0.002272477,-0.00057572545,3
-543.86005,57.106438,-14.44532,0.14154072,-7.5383377,2.9849765,-12.903378,-5.225861,-10.137241,-8.538003,-8.329044,1.8210577,-4.7504916,-9.378799,-3.3180926,-2.9600139,-7.3498454,2.2116213,-6.7189274,-2.4675925,0.25720367,0.25161687,-0.1436596,-1.3981539,-0.5511251,-0.34297532,-1.4781655,0.9637347,-1.3665437,-3.071736,-2.1750882e-05,-3.0801904e-05,-3.0807827e-05,-3.0748593e-05,-3.0689356e-05,-3.060643e-05,-3.0493884e-05,-3.0387262e-05,-3.0246581e-05,-3.0097013e-05,-2.9925233e-05,-2.9729761e-05,-2.952244e-05,-2.9310677e-05,-2.9064853e-05,-2.8805704e-05,-2.8539149e-05,-2.8245937e-05,-2.7934957e-05,-2.7621014e-05,-2.7271532e-05,-2.694167e-05,-2.6574045e-05,-2.6197908e-05,-2.580844e-05,-2.5405647e-05,-2.499841e-05,-2.4564519e-05,-2.413803e-05,-2.3687848e-05,-0.0003315351,-0.00046872205,-0.00046840514,-0.00046783354,-0.00046704608,-0.0004660313,-0.00046479923,-0.00046335245,-0.0004616702,-0.00045978837,-0.00045768963,-0.0004553758,-0.00045284943,-0.0004501217,-0.00044717774,-0.0004440409,-0.00044071008,-0.0004371686,-0.00043344757,-0.00042953697,-0.00042543944,-0.00042117012,-0.00041673012,-0.00041211356,-0.0004073339,-0.00040239948,-0.0003973016,-0.00039206436,-0.00038667792,-0.00038115447,8
-442.6753,30.157562,-30.615683,-9.556677,-17.242096,-8.449637,-19.463114,-7.5186033,-13.052414,-11.524913,-1.1854159,0.6831046,3.9461598,9.97831,5.7647867,5.2033257,2.1824055,-6.1948767,-6.526961,0.87923604,-3.2199383,-4.4466295,-1.2202079,-1.4952657,5.9473443,5.4743295,0.08537066,1.0030092,-0.43082672,0.7067319,4.7683717e-08,4.7683717e-08,-2.3841858e-08,5.9604646e-09,-5.9604646e-09,-1.1920929e-08,-1.1920929e-08,-5.9604646e-09,-5.9604646e-09,0.0,0.0,0.0,8.940697e-09,1.1920929e-08,5.9604646e-09,0.0,0.0,4.4703485e-09,1.1920929e-08,0.0,8.940697e-09,-2.9802323e-09,-5.9604646e-09,2.9802323e-09,-5.9604646e-09,0.0,1.1175871e-09,-8.940697e-09,-1.4901161e-09,7.4505807e-10,-3.576279e-08,1.4901161e-08,8.940697e-09,1.1920929e-08,-1.1920929e-08,1.4901161e-09,4.4703485e-09,0.0,0.0,2.9802323e-09,-5.2154063e-09,4.0978194e-09,7.4505807e-10,-1.4901161e-09,-4.4703485e-09,-2.2351743e-09,5.9604646e-09,-5.2154063e-09,-9.313226e-09,1.8626451e-09,3.7252903e-09,5.2154063e-09,5.2154063e-09,7.450581e-09,-5.029142e-09,1.4901161e-09,1.4901161e-09,4.4703485e-09,3.7252903e-09,2.2351743e-09,3
-431.9751,60.06512,-13.97626,-0.5930504,-7.135259,10.361118,-6.5648174,-2.2329042,-15.022897,-11.403376,-12.771471,-5.3805866,-2.4425066,-8.92864,-6.11334,-4.492043,-5.979819,-0.6129325,0.39926898,-4.421106,-9.100562,-3.0727816,-1.1854224,-4.7317734,-4.0321603,-3.7236347,0.77213484,1.571192,2.422479,4.7549357,0.017847808,0.010630631,-0.01484756,-0.022040294,-0.007582241,0.0084967315,0.008266365,-0.007983889,-0.022105977,-0.016929362,0.0006657326,0.0071353023,-0.0053509907,-0.020549372,-0.022076212,-0.009852501,0.004443119,0.0075244065,-0.0034119932,-0.0147952745,-0.012448207,-0.0005328479,0.0063433973,0.0027320809,-0.0056572612,-0.010565716,-0.0069467714,0.0008388075,0.000849115,-0.0097090425,0.0005943246,0.0023238196,0.0028487113,-0.0005803402,-0.0032580318,-0.0023518687,-0.00125345,-0.00159142,-0.002132209,-0.0031026173,-0.0031689063,0.00020965943,0.0032546644,0.00057222287,-0.0032330283,-0.00076945446,0.004381348,0.004957624,0.0024439706,0.0010874252,0.00019684687,-0.0010989729,-0.00212915,-0.004068154,-0.00606922,-0.0042815697,-0.0009429546,-0.002786109,-0.007660172,-0.00741305,6
-615.1836,55.72472,6.7872605,16.24684,1.5136083,6.0609736,-6.334982,12.696049,-4.876759,-2.5426095,-2.7296505,-2.7528093,-1.1545309,-1.5208097,-2.0875547,0.98841375,-1.4687921,0.60956293,-0.93550956,1.4485844,-0.079972364,-1.0341299,0.97351265,0.80981416,0.06239714,-0.5916458,-0.4979081,-1.0845084,-1.2251325,-0.6197309,0.123810016,0.12719959,0.024916409,-0.052200466,-0.0649262,-0.037486687,-0.015349829,-0.018773524,-0.036090244,-0.046239085,-0.039087754,-0.01919023,0.00074517925,0.008826463,0.003912866,-0.001092473,0.006402702,0.01946588,0.017857086,-0.0029708205,-0.021637172,-0.016021116,0.011483868,0.03976333,0.05137443,0.043739676,0.025005253,0.0056437384,-0.0070842053,-0.011169801,0.0024793155,0.0030538621,0.0045375214,0.011101437,0.019281246,0.02238682,0.018868951,0.012997848,0.008274209,0.004406707,0.0010800541,0.0005821076,0.0041580186,0.008213793,0.007851988,0.0034315155,-0.0003641797,-0.0018879765,-0.0039408146,-0.006733394,-0.0054385583,0.0018335573,0.00878605,0.008493249,0.0027891425,-0.00069528894,0.0015086565,0.006537762,0.011417063,0.01578288,5
-531.5471,48.94258,-4.335314,14.900177,-6.0850096,6.522927,-5.334098,3.2263534,-2.8124228,0.075401194,-7.0094113,0.054394223,0.8708113,-0.62137294,-6.112444,-0.9695767,-4.5853205,0.7046541,-4.8120003,-2.8805165,-2.0454218,-2.5457888,-0.86837184,-0.7597939,-0.5850749,1.8772372,2.0908272,1.6245973,2.9052966,4.013425,0.0068686185,0.009671112,0.009543063,0.009330997,0.00903679,0.008663113,0.008213299,0.0076914704,0.0071023046,0.0064510996,0.005743696,0.004986455,0.004186168,0.003349952,0.002485268,0.0015997994,0.00070138474,-0.00020208377,-0.0011026397,-0.001992432,-0.002863738,-0.0037089908,-0.0045209713,-0.0052927323,-0.0060177846,-0.0066900183,-0.0073039494,-0.007854524,-0.008337353,-0.008748688,0.0019653947,0.0027762384,0.0027667952,0.0027511022,0.0027292753,0.002701415,0.0026676885,0.0026282643,0.0025833782,0.0025332784,0.0024782224,0.0024185083,0.002354444,0.0022863732,0.0022146204,0.0021395585,0.0020615493,0.0019809648,0.0018981807,0.0018135514,0.0017274574,0.001640252,0.0015522811,0.0014639008,0.0013754279,0.0012871579,0.0011994056,0.0011124166,0.0010264523,0.00094175385,8
